05/01/10,4.737619075
05/01/10,0.1955005968
05/01/10,1.880491801
05/01/10,3.236002517
06/01/10,2.385864611
06/01/10,1.597666419
06/01/10,0.4727239768
06/01/10,0.6232187696
06/01/10,1.333441558
06/01/10,2.456161271
06/01/10,1.761631115
06/01/10,0.3523686431
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
06/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
07/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
08/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
09/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
10/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
11/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
12/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
13/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
14/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
15/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
16/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
17/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
18/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
19/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
20/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
21/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
22/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
23/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
24/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
25/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
26/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
27/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
28/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
29/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
30/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,
31/01/10,7.692211089
31/01/10,10.17885175
31/01/10,11.39873794
31/01/10,11.10472666
31/01/10,11.59027661
31/01/10,14.55565937
31/01/10,8.635821591
31/01/10,7.297904495
31/01/10,4.716148451
31/01/10,3.295514649
31/01/10,0.8120802115
31/01/10,0.8020286578
31/01/10,0.3671837934
01/02/10,0.3524797859
01/02/10,0.3684455366
01/02/10,0.2401016046
01/02/10,0.3767635049
01/02/10,0.1952052834
01/02/10,0.1953686358
01/02/10,0.2942336456
01/02/10,1.234233917
01/02/10,1.25454011
01/02/10,1.296059074
01/02/10,1.285534653
01/02/10,3.703682274
01/02/10,3.492937983
01/02/10,4.345870333
01/02/10,6.697007037
01/02/10,7.69227525
01/02/10,6.063946622
01/02/10,2.608770418
01/02/10,1.531021817
01/02/10,1.183550442
01/02/10,0.8231224333
01/02/10,1.565670449
01/02/10,0.6686593506
01/02/10,0.6336198734
02/02/10,0.5537743938
02/02/10,0.5576758415
02/02/10,0.2846316926
02/02/10,0.3380586265
02/02/10,0.1948114833
02/02/10,0.2556763145
02/02/10,0.2407946174
02/02/10,1.014067645
02/02/10,0.9781591833
02/02/10,1.154504548
02/02/10,1.23631369
02/02/10,5.383767958
02/02/10,9.121253232
02/02/10,8.921477565
02/02/10,12.93367706
02/02/10,9.740948245
02/02/10,3.894840905
02/02/10,4.39349076
02/02/10,11.02402691
02/02/10,5.456397388
02/02/10,1.553776759
02/02/10,0.8714315332
02/02/10,0.6804224599
02/02/10,0.7278633092
03/02/10,0.5997504549
03/02/10,1.198334941
03/02/10,0.873011258
03/02/10,0.502932267
03/02/10,0.3232172583
03/02/10,0.2175677072
03/02/10,0.2101149454
03/02/10,0.9293885739
03/02/10,1.118441913
03/02/10,1.295449927
03/02/10,1.619903048
03/02/10,6.07740425
03/02/10,10.36367411
03/02/10,9.481976114
03/02/10,10.57744795
03/02/10,11.24829837
03/02/10,5.696120845
03/02/10,2.888467529
03/02/10,6.096906582
03/02/10,5.503060292
03/02/10,1.30425969
03/02/10,0.8273909277
03/02/10,0.7961514643
03/02/10,0.5819901997
04/02/10,0.5380279146
04/02/10,0.8018106606
04/02/10,0.6322883949
04/02/10,0.3980625382
04/02/10,0.3755057441
04/02/10,0.3759131817
04/02/10,0.4292831033
04/02/10,0.5874367817
04/02/10,0.2616772081
04/02/10,0.9419033073
04/02/10,1.943823361
04/02/10,5.26480785
04/02/10,15.3786417
04/02/10,20.37961516
04/02/10,12.60793269
04/02/10,10.6690684
04/02/10,6.59957096
04/02/10,3.162892846
04/02/10,3.386955192
04/02/10,2.600968302
04/02/10,0.6645555647
04/02/10,3.30458766
04/02/10,0.6558685896
04/02/10,0.2447903238
05/02/10,0.5612580746
05/02/10,0.6822577229
05/02/10,0.5094515026
05/02/10,0.3972291782
05/02/10,0.2928825224
05/02/10,0.4434638203
05/02/10,0.2249359672
05/02/10,0.8605049135
05/02/10,0.6748546647
05/02/10,0.9086595194
05/02/10,4.747463489
05/02/10,8.260565962
05/02/10,9.2208807
05/02/10,13.01546356
05/02/10,18.58072745
05/02/10,9.919089331
05/02/10,4.443743624
05/02/10,2.64170777
05/02/10,1.997726485
05/02/10,0.5851489047
05/02/10,0.2141313637
05/02/10,0.4310140437
05/02/10,0.2740830207
05/02/10,0.1929322724
06/02/10,0.3436034517
06/02/10,0.2313885294
06/02/10,0.3984820284
06/02/10,0.3834131838
06/02/10,0.2096806517
06/02/10,0.2478472357
06/02/10,0.2251620824
06/02/10,0.2097489324
06/02/10,0.2915658664
06/02/10,2.137099995
06/02/10,6.013114964
06/02/10,11.75622857
06/02/10,23.53928232
06/02/10,23.82388173
06/02/10,20.39992921
06/02/10,12.07493823
06/02/10,10.69523013
06/02/10,9.466103204
06/02/10,5.604528856
06/02/10,0.7181558207
06/02/10,0.6581445698
06/02/10,0.8603630372
06/02/10,0.3501291877
06/02/10,0.3126130343
07/02/10,0.2383497544
07/02/10,0.3295422092
07/02/10,0.261724661
07/02/10,0.3069704207
07/02/10,0.194534427
07/02/10,0.1952772987
07/02/10,0.1952988941
07/02/10,0.1947540505
07/02/10,0.8236584464
07/02/10,3.90813914
07/02/10,5.683172072
07/02/10,6.098962943
07/02/10,7.524847834
07/02/10,7.846718017
07/02/10,6.088626213
07/02/10,6.591934256
07/02/10,8.284389623
07/02/10,6.70837225
07/02/10,6.381713365
07/02/10,3.551581174
07/02/10,1.531095145
07/02/10,1.318915873
07/02/10,1.042980888
07/02/10,0.5138303028
08/02/10,0.7186319666
08/02/10,0.5933576111
08/02/10,0.9654688106
08/02/10,1.139658132
08/02/10,0.8777241331
08/02/10,0.2996478805
08/02/10,0.1942366498
08/02/10,0.2998947002
08/02/10,0.8014501268
08/02/10,1.892449525
08/02/10,5.628189961
08/02/10,10.73885516
08/02/10,10.14967923
08/02/10,7.652656585
08/02/10,14.13509916
08/02/10,13.54522477
08/02/10,15.46180781
08/02/10,13.97277792
08/02/10,3.842869575
08/02/10,2.52656108
08/02/10,7.133815671
08/02/10,1.539943012
08/02/10,1.231105457
08/02/10,0.8201964929
09/02/10,1.136624436
09/02/10,2.179455695
09/02/10,1.46447186
09/02/10,0.6791449632
09/02/10,0.607317728
09/02/10,0.7067731406
09/02/10,0.3001411192
09/02/10,0.7688927721
09/02/10,1.135542781
09/02/10,2.896573226
09/02/10,7.306229322
09/02/10,7.357283319
09/02/10,7.096528426
09/02/10,11.81717357
09/02/10,16.22061084
09/02/10,17.80131847
09/02/10,3.134578434
09/02/10,1.715354822
09/02/10,1.776077501
09/02/10,1.324230028
09/02/10,0.3226214989
09/02/10,0.3453979174
09/02/10,1.960582678
09/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
10/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
11/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,
12/02/10,0.1941305999
12/02/10,0.492174391
12/02/10,1.332400994
12/02/10,1.382400964
12/02/10,2.872753935
12/02/10,4.96189489
12/02/10,4.26342462
12/02/10,5.684841259
12/02/10,3.49152453
12/02/10,2.270442849
12/02/10,0.3606434598
12/02/10,0.5500610119
12/02/10,0.19344936
12/02/10,0.2619185805
12/02/10,0.1938624084
12/02/10,0.1935618343
13/02/10,0.1935518357
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
13/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
14/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
15/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
16/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
17/02/10,
18/02/10,
18/02/10,
18/02/10,2.480457512
18/02/10,3.881777583
18/02/10,2.955662371
18/02/10,0.8746681023
18/02/10,0.3719888459
18/02/10,0.1964345109
18/02/10,0.1962961676
18/02/10,0.2418444552
18/02/10,0.3482396253
18/02/10,0.1956150837
18/02/10,0.7742312598
18/02/10,0.6132515211
18/02/10,0.1955747855
18/02/10,1.116424924
18/02/10,0.3800427179
18/02/10,
18/02/10,0.1961152546
18/02/10,
18/02/10,
18/02/10,
18/02/10,0.1964600781
18/02/10,0.1964450272
19/02/10,0.1966124579
19/02/10,0.1965834615
19/02/10,0.1964176039
19/02/10,0.1961675454
19/02/10,0.196128591
19/02/10,0.1962129261
19/02/10,0.196247489
19/02/10,0.1964741544
19/02/10,0.1963411004
19/02/10,0.1959287217
19/02/10,0.195345557
19/02/10,0.1949029176
19/02/10,1.488550372
19/02/10,0.3456795143
19/02/10,3.490160922
19/02/10,6.401747789
19/02/10,2.584974438
19/02/10,2.832325484
19/02/10,1.406287169
19/02/10,0.8600007073
19/02/10,0.1946153695
19/02/10,0.1950720616
19/02/10,0.1955299805
19/02/10,0.1955881008
20/02/10,0.1955813906
20/02/10,0.1955643882
20/02/10,0.1957958153
20/02/10,0.1960306224
20/02/10,0.1961324253
20/02/10,0.1963465775
20/02/10,0.1964799162
20/02/10,0.1963707307
20/02/10,0.1959080892
20/02/10,0.1949351429
20/02/10,0.4943418151
20/02/10,1.53076204
20/02/10,2.425147162
20/02/10,4.583090656
20/02/10,8.222596593
20/02/10,7.46003129
20/02/10,5.421844102
20/02/10,3.897886108
20/02/10,0.9017419371
20/02/10,0.2536183593
20/02/10,0.1939996319
20/02/10,0.1944410433
20/02/10,0.1947150461
20/02/10,0.1950717103
21/02/10,0.2025155032
21/02/10,0.1954857579
21/02/10,0.1956453853
21/02/10,0.1957119759
21/02/10,0.1958030253
21/02/10,0.1960949181
21/02/10,0.1960871672
21/02/10,0.1953393331
21/02/10,0.1939765152
21/02/10,0.8046729996
21/02/10,4.933476015
21/02/10,10.07629907
21/02/10,8.120435673
21/02/10,5.355739221
21/02/10,6.833579761
21/02/10,5.858971143
21/02/10,5.497527912
21/02/10,4.702610045
21/02/10,2.417980834
21/02/10,0.4638405024
21/02/10,0.1940023602
21/02/10,0.5264498071
21/02/10,0.2391315737
21/02/10,0.1942263492
22/02/10,0.1946142492
22/02/10,0.1947311685
22/02/10,0.1948802344
22/02/10,0.1950940086
22/02/10,0.1952648796
22/02/10,0.1953993703
22/02/10,0.1953266517
22/02/10,0.1946798998
22/02/10,0.6460289401
22/02/10,2.860797306
22/02/10,5.702453464
22/02/10,8.253348185
22/02/10,7.756234138
22/02/10,10.5866349
22/02/10,15.96977842
22/02/10,13.90184061
22/02/10,8.369651415
22/02/10,2.78885628
22/02/10,1.58452535
22/02/10,1.3339851
22/02/10,0.2963127253
22/02/10,1.555821673
22/02/10,0.1926395856
22/02/10,0.1932123755
23/02/10,0.1937459007
23/02/10,0.1941048237
23/02/10,0.1944192042
23/02/10,0.1946098007
23/02/10,0.1946644597
23/02/10,0.1950801553
23/02/10,0.1948703588
23/02/10,0.1939988984
23/02/10,1.954361035
23/02/10,4.287888168
23/02/10,7.485645018
23/02/10,12.24801576
23/02/10,6.684183572
23/02/10,7.771274683
23/02/10,16.5570921
23/02/10,14.78553839
23/02/10,9.699022376
23/02/10,8.226088616
23/02/10,1.469581029
23/02/10,0.2949656263
23/02/10,0.19163019
23/02/10,0.191944334
23/02/10,0.8896013824
23/02/10,
24/02/10,0.2633094581
24/02/10,0.1931907286
24/02/10,0.3215430257
24/02/10,0.3523959743
24/02/10,0.3940395885
24/02/10,0.2906459032
24/02/10,0.1945527262
24/02/10,0.2985737939
24/02/10,1.679243104
24/02/10,4.207156532
24/02/10,3.952334281
24/02/10,3.54254742
24/02/10,6.050205791
24/02/10,7.907227034
24/02/10,7.345258676
24/02/10,6.79313238
24/02/10,2.325350413
24/02/10,2.203794796
24/02/10,4.109382307
24/02/10,9.126046537
24/02/10,1.598531916
24/02/10,0.3090481562
24/02/10,0.5574063419
24/02/10,0.5291356638
25/02/10,0.4811080538
25/02/10,2.539339831
25/02/10,2.691240515
25/02/10,1.600744388
25/02/10,0.6250281498
25/02/10,0.1944254471
25/02/10,0.1950255748
25/02/10,0.19513323
25/02/10,0.1955345431
25/02/10,0.2335358092
25/02/10,0.5501383411
25/02/10,0.3379779913
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,
25/02/10,0.1976651615
25/02/10,0.1976485296
26/02/10,0.197807442
26/02/10,0.1980480942
26/02/10,0.1979216738
26/02/10,0.1977833688
26/02/10,0.1976448563
26/02/10,0.1977150273
26/02/10,0.1978403205
26/02/10,0.1977513383
26/02/10,0.1972357943
26/02/10,0.1966784123
26/02/10,0.1957319645
26/02/10,0.2556098249
26/02/10,0.2100941056
26/02/10,0.1952819147
26/02/10,0.1955570192
26/02/10,0.1957617127
26/02/10,0.1961253291
26/02/10,0.1964226631
26/02/10,0.2041879606
26/02/10,0.1969325473
26/02/10,0.1969180472
26/02/10,0.197141421
26/02/10,0.1973208381
26/02/10,0.1973228218
27/02/10,0.1974551038
27/02/10,0.1973939302
27/02/10,0.197565125
27/02/10,0.1979291953
27/02/10,0.1980029466
27/02/10,0.1979584829
27/02/10,0.1978774206
27/02/10,0.1974004655
27/02/10,0.1968250308
27/02/10,0.1958700905
27/02/10,0.1950480772
27/02/10,0.3087364855
27/02/10,0.2241305031
27/02/10,0.3163919
27/02/10,0.391859835
27/02/10,0.1950918546
27/02/10,0.1955666049
27/02/10,0.1959232088
27/02/10,0.1960215562
27/02/10,0.1960480937
27/02/10,0.1961137685
27/02/10,0.1963129746
27/02/10,0.1962890794
27/02/10,0.1963727811
28/02/10,0.1965552333
28/02/10,0.1966789942
28/02/10,0.1968401995
28/02/10,0.1971892346
28/02/10,0.1975414644
28/02/10,0.1977595288
28/02/10,0.197601401
28/02/10,0.1964074334
28/02/10,0.1953391961
28/02/10,0.2473811534
28/02/10,0.5187954451
28/02/10,0.4666768187
28/02/10,0.1946811245
28/02/10,0.3157931837
28/02/10,0.2400970176
28/02/10,0.3157568643
28/02/10,0.1950053791
28/02/10,0.3170387217
28/02/10,0.1964003371
28/02/10,0.1969886451
28/02/10,0.1975713047
28/02/10,0.1977651255
28/02/10,0.1976847694
28/02/10,0.1976546076
01/03/10,0.1977372455
01/03/10,0.1979312248
01/03/10,0.1981689556
01/03/10,0.1982544635
01/03/10,0.1983991216
01/03/10,0.1991306677
01/03/10,0.1990767651
01/03/10,0.1990003296
01/03/10,0.1988060882
01/03/10,0.1983525761
01/03/10,0.1980113658
01/03/10,0.1978216586
01/03/10,0.1978870677
01/03/10,0.1981156529
01/03/10,0.1981614092
01/03/10,
01/03/10,0.1989071286
01/03/10,0.1991683551
01/03/10,0.1994181179
01/03/10,0.1993994087
01/03/10,0.1992880621
01/03/10,0.199280308
01/03/10,0.1992408
01/03/10,0.1993138002
02/03/10,0.1993814301
02/03/10,0.1994456375
02/03/10,0.1994145077
02/03/10,0.1993759591
02/03/10,0.1993175494
02/03/10,0.1992821616
02/03/10,0.1991852099
02/03/10,0.1988409827
02/03/10,0.1983786854
02/03/10,0.1977045616
02/03/10,0.1970881782
02/03/10,0.3113649311
02/03/10,0.3039988027
02/03/10,0.1973423086
02/03/10,0.3201131617
02/03/10,0.1977411763
02/03/10,0.1982311749
02/03/10,0.1982798143
02/03/10,0.1984365729
02/03/10,0.198460361
02/03/10,0.1984517689
02/03/10,0.1984503078
02/03/10,0.1983802128
02/03/10,0.1982774349
03/03/10,0.1984349976
03/03/10,0.1983922642
03/03/10,0.1984211707
03/03/10,0.1984239103
03/03/10,0.1984499442
03/03/10,0.1984758434
03/03/10,0.1983314299
